## Site Characteristics
Country='Turkey'
Station='Aksaray_Merkez'
Description='OpenMeteo Daily Data'
Source='OpenMeteo'
Contact='None'
Longitude=34.032
Latitude=38.368
Elevation=967.0
AngstromA=0.18
AngstromB=0.55
HasSunshine=False
## Daily weather observations
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20240923,17140.00,9.90,21.10,1.13,3.07,0.00,0.00
20240924,18380.00,10.30,24.20,1.08,2.62,0.00,0.00
20240925,20050.00,11.05,24.75,0.95,4.39,0.00,0.00
20240926,19990.00,12.25,26.10,0.90,4.30,0.00,0.00
20240927,20070.00,12.00,27.40,0.86,3.73,0.00,0.00
20240928,19840.00,12.00,26.45,0.74,2.73,0.00,0.00
20240929,17370.00,11.95,29.15,0.87,10.00,4.10,0.00
20240930,17850.00,7.80,17.40,0.96,4.67,0.90,0.00
20241001,13530.00,7.60,17.55,0.92,2.87,0.00,0.00
20241002,18720.00,7.70,21.65,0.94,3.24,0.00,0.00
20241003,18570.00,9.40,25.00,0.96,3.23,0.00,0.00
20241004,18510.00,10.90,26.00,0.88,3.41,0.00,0.00
20241005,18470.00,11.05,26.60,0.72,3.57,0.00,0.00
20241006,17950.00,11.70,26.75,0.73,4.11,0.00,0.00
20241007,17790.00,12.05,26.45,0.84,3.06,0.00,0.00
20241008,17810.00,12.50,27.05,0.80,3.99,0.00,0.00
20241009,16960.00,11.90,25.50,0.91,3.71,0.00,0.00
20241010,16820.00,13.75,25.45,0.86,2.75,0.00,0.00
20241011,16570.00,13.10,26.35,0.91,2.52,0.00,0.00
20241012,15780.00,14.30,24.85,0.97,4.11,0.00,0.00
20241013,15150.00,12.00,23.85,1.06,3.70,0.00,0.00
20241014,15900.00,11.25,24.05,1.02,3.72,0.00,0.00
20241015,16330.00,10.25,22.90,0.85,3.77,0.00,0.00
20241016,13630.00,7.85,15.95,0.73,5.31,0.20,0.00
20241017,13380.00,3.05,12.90,0.53,4.37,0.00,0.00
20241018,11970.00,3.15,11.15,0.51,3.09,0.00,0.00
20241019,16010.00,1.05,12.85,0.48,2.96,0.00,0.00
20241020,12680.00,1.90,13.85,0.55,4.03,0.00,0.00
20241021,9800.00,3.05,12.95,0.58,5.39,0.30,0.00
20241022,15350.00,3.30,14.20,0.57,5.52,0.00,0.00
20241023,15240.00,2.50,16.35,0.61,3.43,0.00,0.00
20241024,13580.00,4.15,14.40,0.63,4.38,0.00,0.00
20241025,14970.00,3.50,15.95,0.62,4.82,0.00,0.00
20241026,15050.00,5.50,16.60,0.54,4.43,0.00,0.00
20241027,14820.00,2.05,17.50,0.51,3.43,0.00,0.00
20241028,14540.00,2.50,17.05,0.52,3.96,0.00,0.00
20241029,14260.00,6.15,15.80,0.64,5.00,0.00,0.00
20241030,14000.00,4.20,15.90,0.71,3.68,0.00,0.00
20241031,13830.00,3.70,17.15,0.70,3.66,0.00,0.00
20241101,13710.00,4.05,19.05,0.65,3.61,0.00,0.00
20241102,13280.00,4.60,17.50,0.61,5.20,0.00,0.00
20241103,13530.00,3.75,12.35,0.65,4.44,0.00,0.00
20241104,13310.00,2.90,12.45,0.52,3.54,0.00,0.00
20241105,13450.00,1.70,12.50,0.42,4.94,0.00,0.00
20241106,13530.00,0.85,12.50,0.38,4.32,0.00,0.00
20241107,13230.00,-0.10,13.25,0.49,3.29,0.00,0.00
20241108,13180.00,0.45,12.95,0.52,3.26,0.00,0.00
20241109,7170.00,1.75,15.70,0.55,4.09,0.80,0.00
20241110,12000.00,5.60,14.75,0.86,2.11,0.40,0.00
20241111,12330.00,2.50,15.85,0.68,3.65,0.00,0.00
20241112,11490.00,2.35,14.85,0.66,2.66,0.00,0.00
20241113,11790.00,2.55,15.45,0.66,2.93,0.00,0.00
20241114,11150.00,4.85,17.50,0.65,4.60,0.00,0.00
20241115,11090.00,6.05,15.60,0.81,4.92,0.00,0.00
20241116,6950.00,5.60,15.10,0.81,4.75,0.10,0.00
20241117,8540.00,4.25,12.35,0.82,2.98,0.10,0.00
20241118,10320.00,3.25,13.55,0.73,2.94,0.00,0.00
20241119,11190.00,2.45,14.90,0.67,5.51,0.00,0.00
20241120,10320.00,5.10,16.25,0.72,6.95,0.50,0.00
20241121,7290.00,10.20,17.65,0.90,5.37,0.80,0.00
20241122,4620.00,10.80,17.25,0.84,9.07,0.00,0.00
20241123,8070.00,-4.90,2.90,0.50,9.03,20.20,0.00
20241124,10580.00,-11.85,-3.50,0.30,2.05,0.20,0.00
20241125,6680.00,-6.75,-0.95,0.43,3.58,1.40,0.00
20241126,9960.00,-7.05,-0.75,0.44,2.62,0.00,0.00
20241127,10770.00,-9.65,1.10,0.38,3.47,0.00,0.00
20241128,9850.00,-7.20,0.65,0.41,3.70,0.00,0.00
20241129,10660.00,-7.05,1.90,0.42,3.65,0.00,0.00
20241130,10700.00,-6.45,2.25,0.39,3.39,0.00,0.00
20241201,10420.00,-6.70,4.20,0.37,2.23,0.00,0.00
20241202,9650.00,-4.70,9.10,0.40,3.59,0.10,0.00
20241203,8380.00,0.15,7.95,0.61,3.56,6.40,0.00
20241204,6070.00,0.05,8.25,0.67,3.96,1.10,0.00
20241205,9090.00,-0.65,8.55,0.65,2.71,0.00,0.00
20241206,8460.00,0.00,11.95,0.60,4.27,0.00,0.00
20241207,8340.00,0.80,12.25,0.65,4.98,17.30,0.00
20241208,9580.00,1.20,14.15,0.69,3.04,0.00,0.00
20241209,8800.00,2.25,13.50,0.72,3.08,0.00,0.00
20241210,8870.00,2.35,14.20,0.74,4.01,3.40,0.00
20241211,7080.00,0.00,7.85,0.71,3.86,0.80,0.00
20241212,5930.00,-2.05,4.70,0.50,3.20,0.00,0.00
20241213,8740.00,-3.85,3.55,0.40,3.39,0.00,0.00
20241214,9720.00,-4.25,9.60,0.36,4.59,1.20,0.00
20241215,2170.00,2.65,5.10,0.72,4.34,9.80,0.00
20241216,9140.00,-1.85,5.40,0.55,1.76,0.00,0.00
20241217,9770.00,-1.80,7.65,0.50,1.44,0.00,0.00
20241218,9910.00,-1.75,9.05,0.56,2.41,0.00,0.00
20241219,8960.00,-1.40,6.35,0.53,2.02,0.00,0.00
20241220,7590.00,-1.60,12.30,0.53,4.20,4.00,0.00
20241221,8060.00,0.70,9.65,0.65,5.73,8.00,0.00
20241222,5410.00,0.55,10.55,0.66,5.33,0.00,0.00
20241223,7250.00,0.05,12.30,0.68,4.05,0.00,0.00
20241224,7080.00,2.85,12.95,0.70,6.37,0.00,0.00
20241225,8390.00,1.75,10.10,0.70,3.35,7.70,0.00
20241226,6650.00,-0.05,7.85,0.65,2.97,0.60,0.00
20241227,6610.00,0.70,8.75,0.62,5.10,0.10,0.00
20241228,6080.00,0.75,8.35,0.61,4.39,3.90,0.00
20241229,4370.00,0.90,6.15,0.64,3.92,4.10,0.00
20241230,4400.00,1.40,5.55,0.61,3.23,0.00,0.00
